-4.317E-1	9.873E-1	-1.4905E2	9.7367E1
2.189E0	2.011E0	-1.4904E2	9.7744E1
5.366E0	3.619E-1	-1.4903E2	9.8118E1
6.895E0	-3.87E0	-1.4902E2	9.8491E1
5.115E0	-9.027E0	-1.4902E2	9.8866E1
-1.325E-1	-1.262E1	-1.4902E2	9.9245E1
-7.289E0	-1.255E1	-1.4902E2	9.9627E1
-1.37E1	-8.131E0	-1.4902E2	1.0001E2
-1.678E1	-5.162E-1	-1.4902E2	1.0039E2
-1.519E1	7.754E0	-1.4903E2	1.0077E2
-9.403E0	1.383E1	-1.4904E2	1.0115E2
-1.488E0	1.577E1	-1.4905E2	1.0154E2
5.789E0	1.326E1	-1.4905E2	1.0194E2
1.014E1	7.664E0	-1.4906E2	1.0233E2
1.06E1	1.337E0	-1.4907E2	1.0273E2
7.81E0	-3.442E0	-1.4908E2	1.0313E2
3.502E0	-5.356E0	-1.4908E2	1.0355E2
-3.267E-1	-4.43E0	-1.4907E2	1.0396E2
-2.277E0	-1.801E0	-1.4905E2	1.0437E2
-2.003E0	9.522E-1	-1.4903E2	1.0477E2
-1.458E-1	2.542E0	-1.4902E2	1.0516E2
2.139E0	2.441E0	-1.49E2	1.0555E2
3.773E0	9.22E-1	-1.4899E2	1.0594E2
4.173E0	-1.255E0	-1.4899E2	1.0633E2
3.336E0	-3.279E0	-1.4899E2	1.0671E2
1.645E0	-4.617E0	-1.49E2	1.0711E2
-4.293E-1	-5.084E0	-1.4901E2	1.0751E2
-2.54E0	-4.715E0	-1.4901E2	1.0792E2
-4.475E0	-3.568E0	-1.4901E2	1.0833E2
-6.021E0	-1.641E0	-1.4901E2	1.0874E2
-6.835E0	1.044E0	-1.49E2	1.0916E2
-6.455E0	4.249E0	-1.4899E2	1.0957E2
-4.487E0	7.385E0	-1.4898E2	1.0998E2
-9.076E-1	9.56E0	-1.4896E2	1.1039E2
3.737E0	9.868E0	-1.4894E2	1.1079E2
8.355E0	7.786E0	-1.4893E2	1.1119E2
1.162E1	3.497E0	-1.4893E2	1.1159E2
1.248E1	-2.047E0	-1.4892E2	1.1199E2
1.055E1	-7.409E0	-1.4891E2	1.1239E2
6.346E0	-1.117E1	-1.4891E2	1.128E2
1.063E0	-1.244E1	-1.489E2	1.1321E2
-3.856E0	-1.117E1	-1.489E2	1.1362E2
-7.277E0	-8.12E0	-1.4889E2	1.1403E2
-8.749E0	-4.423E0	-1.4888E2	1.1444E2
-8.554E0	-1.139E0	-1.4886E2	1.1484E2
-7.433E0	1.168E0	-1.4885E2	1.1524E2
-6.15E0	2.533E0	-1.4885E2	1.1564E2
-5.124E0	3.398E0	-1.4886E2	1.1604E2
-4.3E0	4.24E0	-1.4886E2	1.1645E2
-3.305E0	5.239E0	-1.4886E2	1.1686E2
-1.784E0	6.166E0	-1.4887E2	1.1727E2
2.987E-1	6.53E0	-1.4888E2	1.1768E2
2.552E0	5.906E0	-1.4889E2	1.1811E2
4.32E0	4.239E0	-1.489E2	1.1853E2
5.013E0	1.957E0	-1.489E2	1.1897E2
4.443E0	-1.897E-1	-1.4889E2	1.194E2
2.952E0	-1.473E0	-1.4888E2	1.1983E2
1.283E0	-1.543E0	-1.4887E2	1.2026E2
2.353E-1	-6.143E-1	-1.4886E2	1.2069E2
2.758E-1	6.381E-1	-1.4884E2	1.2111E2
1.318E0	1.4E0	-1.4882E2	1.2152E2
2.767E0	1.118E0	-1.4882E2	1.2193E2
3.813E0	-2.382E-1	-1.4881E2	1.2235E2
3.825E0	-2.165E0	-1.4882E2	1.2277E2
2.647E0	-3.877E0	-1.4882E2	1.2319E2
6.583E-1	-4.68E0	-1.4882E2	1.2362E2
-1.428E0	-4.286E0	-1.4882E2	1.2405E2
-2.906E0	-2.914E0	-1.4882E2	1.2448E2
-3.392E0	-1.142E0	-1.4882E2	1.2491E2
-2.949E0	3.939E-1	-1.4882E2	1.2534E2
-1.989E0	1.298E0	-1.4882E2	1.2577E2
-1.004E0	1.549E0	-1.4882E2	1.2621E2
-3.038E-1	1.423E0	-1.4881E2	1.2664E2
1.129E-1	1.258E0	-1.4881E2	1.2708E2
4.846E-1	1.22E0	-1.4882E2	1.2752E2
1.065E0	1.185E0	-1.4881E2	1.2797E2
1.893E0	8.327E-1	-1.488E2	1.2841E2
2.691E0	-1.263E-1	-1.4879E2	1.2885E2
2.971E0	-1.703E0	-1.4878E2	1.2929E2
2.29E0	-3.525E0	-1.4877E2	1.2973E2
5.258E-1	-4.937E0	-1.4876E2	1.3017E2
-1.977E0	-5.282E0	-1.4875E2	1.306E2
-4.492E0	-4.224E0	-1.4875E2	1.3104E2
-6.19E0	-1.938E0	-1.4875E2	1.3149E2
-6.497E0	9.157E-1	-1.4874E2	1.3193E2
-5.347E0	3.458E0	-1.4873E2	1.3237E2
-3.214E0	4.954E0	-1.4872E2	1.3281E2
-8.974E-1	5.117E0	-1.4872E2	1.3325E2
8.328E-1	4.204E0	-1.4872E2	1.3369E2
1.561E0	2.859E0	-1.4872E2	1.3414E2
1.377E0	1.796E0	-1.4872E2	1.3459E2
7.822E-1	1.466E0	-1.4871E2	1.3504E2
4.12E-1	1.866E0	-1.4871E2	1.3549E2
7.146E-1	2.588E0	-1.4871E2	1.3593E2
1.741E0	3.042E0	-1.4871E2	1.3638E2
3.14E0	2.765E0	-1.4872E2	1.3684E2
4.35E0	1.638E0	-1.4872E2	1.373E2
4.869E0	-6.902E-2	-1.4872E2	1.3776E2
4.485E0	-1.845E0	-1.4871E2	1.3821E2
3.345E0	-3.181E0	-1.4871E2	1.3867E2
1.849E0	-3.784E0	-1.4872E2	1.3914E2
4.449E-1	-3.671E0	-1.4872E2	1.3961E2
-5.661E-1	-3.094E0	-1.4871E2	1.4008E2
-1.122E0	-2.375E0	-1.4869E2	1.4056E2
-1.349E0	-1.738E0	-1.4868E2	1.4102E2
-1.432E0	-1.237E0	-1.4866E2	1.4148E2
-1.471E0	-7.906E-1	-1.4865E2	1.4193E2
-1.431E0	-3.111E-1	-1.4865E2	1.4239E2
-1.199E0	1.88E-1	-1.4865E2	1.4285E2
-7.016E-1	5.597E-1	-1.4865E2	1.4332E2
-1.518E-2	5.995E-1	-1.4865E2	1.4378E2
6.219E-1	1.831E-1	-1.4865E2	1.4425E2
9.024E-1	-6.195E-1	-1.4865E2	1.4473E2
6.103E-1	-1.527E0	-1.4864E2	1.452E2
-2.441E-1	-2.155E0	-1.4864E2	1.4568E2
-1.395E0	-2.19E0	-1.4863E2	1.4615E2
-2.423E0	-1.556E0	-1.4863E2	1.4663E2
-2.949E0	-4.613E-1	-1.4863E2	1.471E2
-2.814E0	6.909E-1	-1.4863E2	1.4758E2
-2.155E0	1.496E0	-1.4862E2	1.4807E2
-1.336E0	1.747E0	-1.4862E2	1.4855E2
-7.505E-1	1.532E0	-1.4862E2	1.4903E2
-6.188E-1	1.181E0	-1.4861E2	1.4951E2
-8.675E-1	1.077E0	-1.4861E2	1.5E2
-1.167E0	1.445E0	-1.486E2	1.5049E2
-1.112E0	2.211E0	-1.486E2	1.5098E2
-4.468E-1	3.021E0	-1.4859E2	1.5147E2
7.766E-1	3.416E0	-1.4858E2	1.5196E2
2.194E0	3.067E0	-1.4856E2	1.5245E2
3.291E0	1.957E0	-1.4855E2	1.5293E2
3.649E0	4.152E-1	-1.4854E2	1.5341E2
3.149E0	-1.028E0	-1.4854E2	1.539E2
2.04E0	-1.888E0	-1.4854E2	1.5438E2
8.162E-1	-1.952E0	-1.4854E2	1.5487E2
-1.94E-2	-1.374E0	-1.4854E2	1.5537E2
-1.957E-1	-5.854E-1	-1.4854E2	1.5586E2
2.03E-1	-7.434E-2	-1.4854E2	1.5635E2
7.958E-1	-1.322E-1	-1.4854E2	1.5685E2
1.114E0	-7.102E-1	-1.4855E2	1.5735E2
8.544E-1	-1.451E0	-1.4855E2	1.5786E2
4.37E-2	-1.879E0	-1.4854E2	1.5837E2
-9.65E-1	-1.66E0	-1.4854E2	1.5887E2
-1.668E0	-7.835E-1	-1.4854E2	1.5938E2
-1.669E0	4.125E-1	-1.4855E2	1.5989E2
-8.854E-1	1.394E0	-1.4855E2	1.604E2
3.916E-1	1.69E0	-1.4855E2	1.6092E2
1.628E0	1.116E0	-1.4855E2	1.6144E2
2.29E0	-1.265E-1	-1.4854E2	1.6196E2
2.089E0	-1.55E0	-1.4853E2	1.6248E2
1.104E0	-2.602E0	-1.4852E2	1.6301E2
-2.667E-1	-2.914E0	-1.4851E2	1.6353E2
-1.509E0	-2.449E0	-1.485E2	1.6405E2
-2.225E0	-1.489E0	-1.4849E2	1.6456E2
-2.302E0	-4.675E-1	-1.4848E2	1.6508E2
-1.918E0	2.467E-1	-1.4847E2	1.656E2
-1.416E0	5.181E-1	-1.4847E2	1.6612E2
-1.101E0	4.704E-1	-1.4846E2	1.6664E2
-1.08E0	3.768E-1	-1.4846E2	1.6717E2
-1.237E0	4.793E-1	-1.4845E2	1.6769E2
-1.322E0	8.419E-1	-1.4845E2	1.6822E2
-1.13E0	1.318E0	-1.4844E2	1.6874E2
-6.327E-1	1.648E0	-1.4844E2	1.6927E2
-1.515E-2	1.628E0	-1.4844E2	1.698E2
4.307E-1	1.251E0	-1.4844E2	1.7034E2
4.809E-1	7.361E-1	-1.4844E2	1.7088E2
1.318E-1	4.22E-1	-1.4844E2	1.7142E2
-3.64E-1	5.742E-1	-1.4844E2	1.7196E2
-6.068E-1	1.214E0	-1.4843E2	1.7251E2
-2.581E-1	2.064E0	-1.4843E2	1.7305E2
7.592E-1	2.651E0	-1.4843E2	1.736E2
2.176E0	2.531E0	-1.4842E2	1.7415E2
3.461E0	1.516E0	-1.4841E2	1.747E2
4.051E0	-1.93E-1	-1.484E2	1.7525E2
3.604E0	-2.064E0	-1.4839E2	1.758E2
2.184E0	-3.442E0	-1.4838E2	1.7635E2
2.47E-1	-3.833E0	-1.4838E2	1.769E2
-1.538E0	-3.122E0	-1.4838E2	1.7746E2
-2.571E0	-1.62E0	-1.4838E2	1.7801E2
-2.57E0	7.326E-2	-1.4837E2	1.7857E2
-1.676E0	1.333E0	-1.4837E2	1.7914E2
-3.597E-1	1.77E0	-1.4837E2	1.7971E2
8.046E-1	1.377E0	-1.4835E2	1.8028E2
1.399E0	4.848E-1	-1.4834E2	1.8085E2
1.325E0	-4.27E-1	-1.4832E2	1.8142E2
8.058E-1	-9.718E-1	-1.483E2	1.8199E2
2.259E-1	-1.029E0	-1.4828E2	1.8255E2
-8.614E-2	-7.65E-1	-1.4827E2	1.8311E2
-3.118E-2	-5.084E-1	-1.4826E2	1.8367E2
2.245E-1	-5.416E-1	-1.4826E2	1.8424E2
3.611E-1	-9.33E-1	-1.4825E2	1.8481E2
1.002E-1	-1.491E0	-1.4825E2	1.8538E2
-6.22E-1	-1.864E0	-1.4825E2	1.8595E2
-1.598E0	-1.734E0	-1.4824E2	1.8653E2
-2.438E0	-9.982E-1	-1.4824E2	1.8712E2
-2.764E0	1.569E-1	-1.4823E2	1.877E2
-2.399E0	1.33E0	-1.4822E2	1.8828E2
-1.47E0	2.09E0	-1.4822E2	1.8887E2
-3.53E-1	2.185E0	-1.4821E2	1.8945E2
5.012E-1	1.663E0	-1.482E2	1.9004E2
7.832E-1	8.518E-1	-1.4819E2	1.9063E2
4.704E-1	1.931E-1	-1.4818E2	1.9121E2
-1.661E-1	3.356E-2	-1.4818E2	1.918E2
-6.972E-1	4.543E-1	-1.4818E2	1.9239E2
-7.471E-1	1.234E0	-1.4819E2	1.9299E2
-1.764E-1	1.957E0	-1.4819E2	1.9359E2
8.504E-1	2.215E0	-1.4819E2	1.942E2
1.942E0	1.797E0	-1.4819E2	1.9481E2
2.661E0	7.914E-1	-1.4818E2	1.9542E2
2.726E0	-4.65E-1	-1.4818E2	1.9604E2
2.125E0	-1.539E0	-1.4817E2	1.9665E2
1.11E0	-2.096E0	-1.4816E2	1.9727E2
6.51E-2	-2.033E0	-1.4815E2	1.9788E2
-6.67E-1	-1.499E0	-1.4814E2	1.985E2
-9.273E-1	-7.989E-1	-1.4813E2	1.9912E2
-7.81E-1	-2.377E-1	-1.4813E2	1.9973E2
-4.492E-1	1.699E-2	-1.4812E2	2.0035E2
-1.764E-1	-1.406E-2	-1.4812E2	2.0098E2
-1.044E-1	-1.684E-1	-1.4812E2	2.0161E2
-2.174E-1	-2.552E-1	-1.4811E2	2.0225E2
-3.768E-1	-1.683E-1	-1.481E2	2.0288E2
-4.204E-1	6E-2	-1.4809E2	2.0352E2
-2.662E-1	2.881E-1	-1.4807E2	2.0415E2
3.591E-2	3.565E-1	-1.4806E2	2.0479E2
3.311E-1	1.873E-1	-1.4805E2	2.0543E2
4.464E-1	-1.649E-1	-1.4803E2	2.0607E2
2.895E-1	-5.352E-1	-1.4801E2	2.0671E2
-9.588E-2	-7.333E-1	-1.48E2	2.0734E2
-5.472E-1	-6.424E-1	-1.4799E2	2.0797E2
-8.622E-1	-2.813E-1	-1.4798E2	2.0861E2
-8.99E-1	2.042E-1	-1.4798E2	2.0925E2
-6.438E-1	6.126E-1	-1.4798E2	2.099E2
-2.133E-1	7.843E-1	-1.4798E2	2.1055E2
2.067E-1	6.735E-1	-1.4798E2	2.1121E2
4.522E-1	3.611E-1	-1.4798E2	2.1187E2
4.543E-1	4.846E-3	-1.4797E2	2.1253E2
2.591E-1	-2.424E-1	-1.4797E2	2.1319E2
-1.065E-2	-3.024E-1	-1.4797E2	2.1386E2
-2.268E-1	-1.95E-1	-1.4797E2	2.1453E2
-3.182E-1	-7.325E-3	-1.4796E2	2.152E2
-2.916E-1	1.666E-1	-1.4795E2	2.1588E2
-2.05E-1	2.785E-1	-1.4795E2	2.1656E2
-1.144E-1	3.403E-1	-1.4794E2	2.1724E2
-3.073E-2	3.946E-1	-1.4792E2	2.1792E2
8.402E-2	4.63E-1	-1.4791E2	2.1859E2
2.785E-1	5.107E-1	-1.4791E2	2.1927E2
5.553E-1	4.529E-1	-1.4791E2	2.1995E2
8.359E-1	2.077E-1	-1.4791E2	2.2064E2
9.762E-1	-2.353E-1	-1.4792E2	2.2134E2
8.343E-1	-7.712E-1	-1.4792E2	2.2204E2
3.596E-1	-1.198E0	-1.4792E2	2.2275E2
-3.478E-1	-1.299E0	-1.4791E2	2.2346E2
-1.047E0	-9.513E-1	-1.479E2	2.2418E2
-1.444E0	-2.16E-1	-1.4788E2	2.249E2
-1.33E0	6.577E-1	-1.4786E2	2.2562E2
-6.92E-1	1.318E0	-1.4784E2	2.2633E2
2.47E-1	1.46E0	-1.4782E2	2.2705E2
1.101E0	9.788E-1	-1.4779E2	2.2776E2
1.48E0	3.743E-2	-1.4776E2	2.2847E2
1.17E0	-9.742E-1	-1.4774E2	2.2918E2
2.463E-1	-1.596E0	-1.4772E2	2.2988E2
-9.322E-1	-1.498E0	-1.4772E2	2.3059E2
-1.859E0	-6.383E-1	-1.4772E2	2.313E2
-2.09E0	6.948E-1	-1.4772E2	2.3202E2
-1.442E0	1.986E0	-1.4772E2	2.3276E2
-8.535E-2	2.699E0	-1.4772E2	2.3349E2
1.511E0	2.498E0	-1.4771E2	2.3423E2
2.762E0	1.394E0	-1.4771E2	2.3498E2
3.198E0	-2.562E-1	-1.477E2	2.3574E2
2.652E0	-1.884E0	-1.4768E2	2.3649E2
1.319E0	-2.94E0	-1.4766E2	2.3724E2
-3.281E-1	-3.098E0	-1.4763E2	2.3798E2
-1.733E0	-2.373E0	-1.4762E2	2.3873E2
-2.47E0	-1.086E0	-1.4761E2	2.3947E2
-2.395E0	2.776E-1	-1.476E2	2.4022E2
-1.663E0	1.269E0	-1.4759E2	2.4097E2
-6.364E-1	1.642E0	-1.4759E2	2.4172E2
2.829E-1	1.41E0	-1.476E2	2.4248E2
8.147E-1	8.022E-1	-1.476E2	2.4326E2
8.843E-1	1.309E-1	-1.476E2	2.4404E2
6.089E-1	-3.482E-1	-1.476E2	2.4482E2
2.051E-1	-5.272E-1	-1.4759E2	2.4561E2
-1.278E-1	-4.545E-1	-1.4759E2	2.4639E2
-2.93E-1	-2.704E-1	-1.4758E2	2.4718E2
-3.14E-1	-1.134E-1	-1.4758E2	2.4798E2
-2.879E-1	-4.626E-2	-1.4758E2	2.4878E2
-3.089E-1	-3.758E-2	-1.4757E2	2.4958E2
-4.047E-1	2.69E-4	-1.4757E2	2.5039E2
-5.209E-1	1.439E-1	-1.4756E2	2.5121E2
-5.558E-1	4.023E-1	-1.4755E2	2.5203E2
-4.241E-1	7.022E-1	-1.4753E2	2.5286E2
-1.115E-1	9.208E-1	-1.4751E2	2.5368E2
3.077E-1	9.488E-1	-1.4748E2	2.5451E2
7.003E-1	7.468E-1	-1.4745E2	2.5533E2
9.344E-1	3.682E-1	-1.4743E2	2.5616E2
9.389E-1	-6.338E-2	-1.474E2	2.5698E2
7.325E-1	-4.095E-1	-1.4737E2	2.578E2
4.105E-1	-5.755E-1	-1.4735E2	2.5862E2
9.825E-2	-5.459E-1	-1.4734E2	2.5944E2
-1.041E-1	-3.798E-1	-1.4732E2	2.6027E2
-1.584E-1	-1.751E-1	-1.4731E2	2.611E2
-9.19E-2	-2.005E-2	-1.473E2	2.6194E2
2.983E-2	4.106E-2	-1.4729E2	2.6277E2
1.417E-1	1.443E-2	-1.4729E2	2.6362E2
2.079E-1	-6.309E-2	-1.4729E2	2.6447E2
2.273E-1	-1.545E-1	-1.4728E2	2.6534E2
2.165E-1	-2.442E-1	-1.4728E2	2.662E2
1.845E-1	-3.383E-1	-1.4727E2	2.6708E2
1.189E-1	-4.456E-1	-1.4726E2	2.6795E2
-8.442E-3	-5.544E-1	-1.4725E2	2.6884E2
-2.163E-1	-6.217E-1	-1.4724E2	2.6973E2
-4.872E-1	-5.863E-1	-1.4722E2	2.7062E2
-7.563E-1	-4.007E-1	-1.472E2	2.7152E2
-9.272E-1	-6.644E-2	-1.4716E2	2.7241E2
-9.118E-1	3.492E-1	-1.4713E2	2.733E2
-6.748E-1	7.272E-1	-1.4711E2	2.7418E2
-2.615E-1	9.401E-1	-1.4709E2	2.7506E2
2.095E-1	9.06E-1	-1.4708E2	2.7595E2
5.875E-1	6.283E-1	-1.4708E2	2.7684E2
7.489E-1	2.006E-1	-1.4708E2	2.7775E2
6.487E-1	-2.266E-1	-1.4709E2	2.7867E2
3.392E-1	-5.06E-1	-1.4709E2	2.7959E2
-5.194E-2	-5.512E-1	-1.4709E2	2.8053E2
-3.749E-1	-3.689E-1	-1.4708E2	2.8147E2
-5.186E-1	-5.086E-2	-1.4707E2	2.8242E2
-4.513E-1	2.696E-1	-1.4705E2	2.8338E2
-2.259E-1	4.751E-1	-1.4703E2	2.8434E2
5.208E-2	5.096E-1	-1.47E2	2.853E2
2.749E-1	3.93E-1	-1.4696E2	2.8625E2
3.778E-1	2.001E-1	-1.4693E2	2.872E2
3.59E-1	1.96E-2	-1.469E2	2.8814E2
2.679E-1	-8.851E-2	-1.4689E2	2.8909E2
1.713E-1	-1.14E-1	-1.4687E2	2.9005E2
1.168E-1	-9.033E-2	-1.4687E2	2.9101E2
1.121E-1	-6.679E-2	-1.4687E2	2.9198E2
1.293E-1	-7.692E-2	-1.4686E2	2.9297E2
1.288E-1	-1.201E-1	-1.4686E2	2.9396E2
8.772E-2	-1.656E-1	-1.4685E2	2.9497E2
1.628E-2	-1.758E-1	-1.4683E2	2.9597E2
-4.763E-2	-1.331E-1	-1.4681E2	2.9699E2
-6.182E-2	-5.527E-2	-1.4678E2	2.98E2
-8.071E-3	1.031E-2	-1.4676E2	2.9901E2
9.15E-2	1.202E-2	-1.4673E2	3.0003E2
1.801E-1	-7.54E-2	-1.4671E2	3.0105E2
1.925E-1	-2.313E-1	-1.4668E2	3.0207E2
8.916E-2	-3.921E-1	-1.4666E2	3.0309E2
-1.191E-1	-4.779E-1	-1.4664E2	3.0412E2
-3.7E-1	-4.289E-1	-1.4662E2	3.0515E2
-5.729E-1	-2.361E-1	-1.4661E2	3.062E2
-6.474E-1	5.075E-2	-1.4659E2	3.0724E2
-5.584E-1	3.414E-1	-1.4657E2	3.083E2
-3.318E-1	5.419E-1	-1.4655E2	3.0935E2
-4.419E-2	5.928E-1	-1.4653E2	3.1042E2
2.103E-1	4.918E-1	-1.4651E2	3.1148E2
3.576E-1	2.914E-1	-1.4649E2	3.1255E2
3.718E-1	7.28E-2	-1.4648E2	3.1363E2
2.792E-1	-8.906E-2	-1.4647E2	3.1471E2
